letter,ID,amplitude,amplitude_se,time,num_events,frequency,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
RMR2,Concatenate-RMR2,19.24,1.59,26.83,21,4.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,20.08,2,26.92,21,4.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.98,1.38,27,22,4.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,21.59,2.55,27.08,24,4.8,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,15.75,0.87,27.17,26,5.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.93,0.72,27.25,26,5.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,22.25,2.79,27.33,20,4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,18.81,2.15,27.42,23,4.6,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,17.24,0.88,27.5,25,5,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,21,1.11,27.58,25,5,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,19.85,1.26,27.67,23,4.6,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,17.22,0.98,27.75,28,5.6,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,18.04,1.04,27.83,25,5,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,17.92,0.97,27.92,25,5,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,19.21,1.1,28,25,5,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.73,0.87,28.08,27,5.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.78,0.91,28.17,26,5.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,18.09,1.39,28.25,22,4.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,20.1,1.75,28.33,28,5.6,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.84,1.07,28.42,27,5.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,18.03,1.42,28.5,22,4.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.95,0.89,28.58,22,4.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,15.75,1.08,28.67,25,5,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,19.62,1.95,28.75,27,5.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,14.99,0.73,28.83,16,3.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.03,0.56,28.92,19,3.8,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.57,1.23,29,14,2.8,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,24.97,4.31,29.08,21,4.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,18.21,1.45,29.17,24,4.8,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,17,1.29,29.25,14,2.8,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,16.25,0.74,29.33,19,3.8,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,20.49,2.03,29.42,21,4.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,15.82,0.65,29.5,27,5.4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,17.61,2.06,29.58,20,4,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,17.06,1.76,29.67,23,4.6,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,19.21,1.63,29.75,25,5,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,19.82,1.43,29.83,21,4.2,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,18.5,1.33,29.92,23,4.6,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR2,Concatenate-RMR2,18.56,1.38,30,24,4.8,2.2.5,Female,69.31,315.97,39,NA,Glutamate,Control,3,less than 1 the whole time,,,
RMR3,Concatenate-RMR3,14.09,0.77,0,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.83,1.45,0.08,19,3.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.24,0.93,0.17,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.48,0.96,0.25,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.68,0.75,0.33,19,3.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.31,0.91,0.42,18,3.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.76,1.76,0.5,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.34,0.89,0.58,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.78,0.68,0.67,19,3.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.87,1.1,0.75,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.89,1.18,0.83,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.61,1.25,0.92,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.59,0.91,1,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.83,1.02,1.08,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.09,1.37,1.17,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.21,0.71,1.25,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.73,0.75,1.33,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.56,0.87,1.42,18,3.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.89,0.92,1.5,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.43,0.51,1.58,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.64,0.82,1.67,21,4.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.65,2.36,1.75,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.04,0.8,1.83,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.53,1.37,1.92,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.68,1.44,2,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.53,1.22,2.08,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.04,1.65,2.17,6,1.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.49,1.09,2.25,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.9,1.1,2.33,19,3.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.73,0.59,2.42,18,3.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.42,1.53,2.5,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.3,0.76,2.58,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.87,1.11,2.67,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.87,1.26,2.75,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.53,1.96,2.83,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.15,1.3,2.92,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.65,1.16,3,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.93,0.8,3.08,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.73,1.25,3.17,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.71,0.56,3.25,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.83,0.71,3.33,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.01,0.81,3.42,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.56,0.87,3.5,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.65,1.6,3.58,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.15,1.11,3.67,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.16,0.97,3.75,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.5,0.68,3.83,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.14,0.84,3.92,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.96,0.56,4,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.26,0.74,4.08,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,17.03,1.42,4.17,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,17.62,2.67,4.25,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.83,1.54,4.33,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,18.11,1.36,4.42,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.39,0.79,4.5,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.17,1.05,4.58,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.95,0.71,4.67,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.44,2.35,4.75,3,0.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.21,1.41,4.83,16,3.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.72,1.3,4.92,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.31,1.85,5,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.2,0.93,5.08,11,2.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.25,1.06,5.17,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.87,0.85,5.25,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.99,0.75,5.33,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.31,0.94,5.42,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.79,1,5.5,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,19.06,1.71,5.58,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.18,0.55,5.67,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.47,0.77,5.75,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.78,1.13,5.83,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.42,1.15,5.92,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.63,0.64,6,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.51,0.86,6.08,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.16,1.22,6.17,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.29,0.79,6.25,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.73,0.6,6.33,14,2.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.65,1.72,6.42,5,1,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.53,1.22,6.5,6,1.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,22.09,7.65,6.58,5,1,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.5,1.73,6.67,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,17.09,2.75,6.75,5,1,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.22,1.14,6.83,15,3,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.95,1.7,6.92,6,1.2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.78,0.77,7,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,12.47,0.42,7.08,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.82,0.98,7.17,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.95,1.11,7.25,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.12,1.67,7.33,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.22,1.23,7.42,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.69,2.06,7.5,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.31,0.69,7.58,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.39,1.37,7.67,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,13.7,1.15,7.75,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.07,2.22,7.83,12,2.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.42,0.9,7.92,8,1.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.67,2.45,8,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.07,1.1,8.08,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.46,1.46,8.17,9,1.8,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,16.01,1.42,8.25,13,2.6,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,15.38,1.5,8.33,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,14.83,1.71,8.42,10,2,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
RMR3,Concatenate-RMR3,12.9,0.59,8.5,7,1.4,2.3.1,Female,57.01,471.88,39,NA,Glutamate,Control,3,"1.9, 1.9, 2.0, 2.0, 2.0, 2.0, 2.0",,,
